,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
979,62,retired,married,tertiary,2557,1,0,14,sep,211,1,216,7,1,1,9
980,62,retired,married,tertiary,2557,1,0,10,nov,404,1,57,8,1,1,11
983,62,retired,married,secondary,569,0,0,4,feb,94,5,184,1,1,1,2
984,62,retired,married,secondary,569,0,0,4,aug,288,1,1,8,1,1,8
985,62,retired,married,secondary,569,0,0,3,aug,187,2,180,6,1,1,8
988,62,retired,married,secondary,3340,0,0,4,aug,259,1,35,1,0,0,8
989,62,retired,married,secondary,3114,0,0,18,may,243,2,186,1,1,1,5
992,62,retired,married,secondary,2917,0,0,12,apr,147,1,188,1,1,0,4
993,62,retired,married,secondary,2917,0,0,11,oct,123,2,182,2,0,0,10
994,62,retired,married,secondary,2801,1,1,9,sep,261,1,183,1,1,1,9
995,62,retired,married,secondary,243,0,0,25,jan,117,1,280,1,1,0,1
997,62,retired,married,secondary,1495,0,0,17,aug,606,1,196,1,1,1,8
998,62,retired,married,secondary,1495,0,0,13,oct,896,1,57,2,1,1,10
1002,62,retired,married,primary,3738,0,0,10,aug,151,3,185,1,0,0,8
1003,62,retired,married,primary,1742,0,0,14,jun,167,2,98,6,0,1,6
1004,62,retired,married,primary,1515,1,0,19,oct,131,1,187,2,0,0,10
1005,62,retired,married,primary,1515,1,0,15,apr,98,4,178,3,0,0,4
1009,62,management,married,tertiary,997,0,0,22,apr,554,1,304,2,1,1,4
1013,62,management,married,tertiary,3371,0,0,25,mar,187,1,178,2,1,1,3
1017,62,management,married,tertiary,10373,0,0,17,nov,140,3,97,3,0,0,11
1019,62,management,married,tertiary,0,1,1,4,jun,106,1,64,3,0,0,6
1022,62,management,married,tertiary,0,0,0,13,apr,113,3,182,3,0,0,4
1024,62,management,married,secondary,1128,0,0,2,sep,236,1,290,3,0,1,9
1028,62,housemaid,married,tertiary,1528,0,0,15,oct,134,2,184,1,1,1,10
1033,62,blue-collar,married,secondary,272,0,0,11,nov,289,1,92,3,1,1,11
1034,62,blue-collar,married,secondary,272,0,0,11,aug,146,1,286,2,0,1,8
1036,62,blue-collar,married,secondary,180,0,0,14,jan,183,1,90,4,0,1,1
1038,62,blue-collar,married,primary,115,0,0,29,oct,157,4,183,3,0,0,10
1040,62,admin.,married,secondary,4608,0,0,14,sep,706,1,186,1,1,0,9
1052,61,self-employed,married,tertiary,10861,0,0,26,jul,336,2,259,3,1,1,7
1053,61,self-employed,married,tertiary,10861,0,0,25,oct,225,1,91,5,1,1,10
1056,61,self-employed,divorced,tertiary,6,1,0,13,oct,210,1,182,2,1,1,10
1057,61,self-employed,divorced,tertiary,52587,0,0,15,feb,394,3,189,1,1,1,2
1059,61,retired,married,unknown,209,0,0,16,nov,1011,1,94,4,1,0,11
1061,61,retired,married,tertiary,5267,0,0,18,aug,212,7,188,3,1,0,8
1064,61,retired,married,tertiary,3140,1,1,6,aug,975,4,98,1,0,1,8
1065,61,retired,married,tertiary,2557,1,0,11,aug,139,3,190,1,1,1,8
1066,61,retired,married,tertiary,2557,1,0,10,nov,89,1,91,4,1,1,11
1067,61,retired,married,tertiary,2557,1,0,10,feb,158,2,92,5,1,1,2
1069,61,retired,married,secondary,938,0,0,15,oct,212,2,92,5,1,0,10
1070,61,retired,married,secondary,938,0,0,15,jul,392,2,183,3,1,1,7
1071,61,retired,married,secondary,89,0,0,28,oct,154,1,181,2,0,0,10
1072,61,retired,married,secondary,89,0,0,28,jan,477,2,92,3,0,0,1
1073,61,retired,married,secondary,86,0,0,25,jan,639,1,94,1,1,1,1
1078,61,retired,married,secondary,523,0,0,13,aug,211,3,183,4,1,1,8
1079,61,retired,married,secondary,5207,0,0,11,sep,336,1,81,2,0,0,9
1080,61,retired,married,secondary,5196,0,0,16,mar,244,2,95,4,0,0,3
1094,61,retired,married,secondary,2011,0,0,22,jun,292,1,578,2,0,0,6
1096,61,retired,married,secondary,1853,0,0,10,aug,520,1,181,2,1,1,8
1100,61,retired,married,secondary,11,0,0,29,sep,232,1,92,3,1,1,9
1101,61,retired,married,secondary,1058,0,0,27,oct,277,1,92,5,1,0,10
1102,61,retired,married,secondary,1058,0,0,27,jul,218,2,91,3,1,1,7
1114,61,retired,married,primary,1720,0,0,12,nov,150,1,463,5,0,0,11
1121,61,retired,divorced,secondary,4243,0,0,30,apr,315,1,182,2,1,1,4
1130,61,management,single,tertiary,2,0,0,12,aug,131,1,114,3,0,1,8
1131,61,management,married,unknown,264,0,0,29,jul,270,1,178,1,1,1,7
1132,61,management,married,tertiary,997,0,0,22,jun,269,1,104,1,1,1,6
1136,61,management,married,tertiary,6016,0,0,4,nov,199,1,275,3,1,0,11
1139,61,management,married,tertiary,477,1,0,29,oct,377,1,520,1,0,1,10
1142,61,management,married,tertiary,267,0,0,21,oct,192,3,184,1,1,1,10
1145,61,management,married,tertiary,175,0,0,4,feb,79,2,183,2,1,0,2
1146,61,management,married,tertiary,13546,0,0,25,jan,318,2,283,3,1,0,1
1149,61,management,married,tertiary,0,1,1,1,apr,158,1,115,2,0,0,4
1154,61,management,married,secondary,544,0,0,29,dec,63,3,200,9,1,1,12
1155,61,management,married,secondary,1471,0,0,13,nov,632,1,93,2,0,0,11
1161,61,housemaid,married,tertiary,1389,0,0,8,oct,92,3,183,1,0,0,10
1163,61,housemaid,married,primary,848,0,0,27,apr,605,1,187,1,0,0,4
1165,61,housemaid,married,primary,2580,0,0,16,sep,270,3,202,7,0,1,9
1166,61,housemaid,married,primary,211,0,0,31,aug,443,2,186,3,0,1,8
1167,61,housemaid,married,primary,182,0,0,9,nov,335,1,92,13,0,0,11
1171,61,blue-collar,married,secondary,681,1,0,19,aug,173,6,492,2,0,0,8
1172,61,blue-collar,married,secondary,272,0,0,29,oct,318,1,269,1,0,0,10
1176,61,blue-collar,married,primary,5,0,0,6,aug,562,2,94,3,1,1,8
1179,61,admin.,married,unknown,4629,1,0,29,jul,349,3,183,2,1,1,7
1180,61,admin.,married,unknown,4629,1,0,27,jan,181,1,92,1,1,1,1
1181,61,admin.,married,unknown,1088,1,0,20,may,254,1,359,1,0,0,5
1184,61,admin.,married,secondary,1541,0,0,20,oct,59,1,104,3,0,0,10
1186,61,admin.,divorced,tertiary,89,0,0,24,nov,141,2,95,2,0,0,11
1187,61,admin.,divorced,secondary,4519,0,0,6,sep,145,1,391,11,0,0,9
1195,60,unemployed,married,secondary,957,0,0,8,sep,246,1,184,3,1,1,9
1197,60,unemployed,married,secondary,1047,0,0,27,may,173,3,279,4,1,1,5
1199,60,unemployed,married,primary,0,0,0,22,jul,1193,1,412,1,0,1,7
1211,60,technician,married,tertiary,6573,1,0,6,nov,126,2,87,2,0,0,11
1212,60,technician,married,tertiary,6573,1,0,11,aug,75,1,274,1,0,0,8
1220,60,technician,married,secondary,824,1,0,9,feb,127,1,558,7,0,1,2
1221,60,technician,married,secondary,824,1,0,9,aug,265,1,181,8,1,1,8
1224,60,technician,married,secondary,478,0,0,29,jan,139,1,171,5,0,0,1
1225,60,technician,married,secondary,358,0,0,2,feb,95,1,216,2,0,0,2
1226,60,technician,married,secondary,316,0,0,4,may,545,2,263,4,0,1,5
1228,60,technician,married,secondary,294,0,0,18,dec,104,5,198,4,1,0,12
1230,60,technician,married,secondary,259,0,0,6,jul,396,1,386,2,1,1,7
1234,60,technician,married,secondary,2041,0,0,29,jan,123,1,185,7,0,0,1
1237,60,technician,married,secondary,1740,0,0,1,jun,814,1,80,2,1,0,6
1238,60,technician,married,secondary,116,0,0,11,aug,329,2,181,8,1,1,8
1239,60,technician,married,secondary,1139,0,0,6,feb,67,2,207,2,0,0,2
1240,60,technician,married,secondary,10925,0,0,23,oct,270,3,185,1,1,1,10
1247,60,technician,married,secondary,-247,1,0,12,may,472,2,351,1,0,0,5
1249,60,technician,married,primary,4243,1,0,4,feb,387,1,251,1,0,0,2
1260,60,services,single,secondary,739,0,0,15,jul,261,1,182,1,1,0,7
1264,60,services,married,tertiary,4256,1,0,16,nov,200,1,92,4,1,1,11
1265,60,services,married,tertiary,4256,1,0,16,aug,239,3,761,1,0,1,8
1267,60,services,married,secondary,594,1,0,3,feb,35,7,265,5,0,0,2
1268,60,services,married,secondary,4428,0,0,9,nov,125,1,96,6,0,0,11
1269,60,services,married,secondary,4428,0,0,5,aug,382,1,97,5,0,0,8
1270,60,services,married,secondary,292,0,1,2,feb,260,5,195,4,0,0,2
1285,60,self-employed,married,tertiary,10861,0,0,9,nov,98,1,91,2,0,1,11
1289,60,self-employed,married,secondary,18,1,1,12,may,399,4,343,1,0,0,5
1295,60,self-employed,married,primary,362,0,1,28,jan,326,1,183,6,1,0,1
1299,60,retired,single,tertiary,305,1,0,3,feb,137,5,211,3,0,0,2
1311,60,retired,married,unknown,209,0,0,14,aug,391,3,106,1,0,1,8
1323,60,retired,married,tertiary,3461,0,0,26,may,94,2,112,2,0,0,5
1329,60,retired,married,tertiary,2194,1,0,20,apr,31,3,263,9,0,0,4
1344,60,retired,married,secondary,975,0,0,16,sep,303,1,792,1,0,1,9
1350,60,retired,married,secondary,8332,0,0,16,mar,279,1,194,7,0,1,3
1364,60,retired,married,secondary,523,0,0,11,feb,467,1,182,3,1,1,2
1368,60,retired,married,secondary,404,0,0,5,mar,308,2,196,2,0,1,3
1379,60,retired,married,secondary,263,0,0,2,jul,317,1,330,2,0,0,7
1383,60,retired,married,secondary,2516,1,1,4,feb,279,3,266,1,0,0,2
1387,60,retired,married,secondary,2060,0,0,29,jun,135,4,95,4,0,0,6
1388,60,retired,married,secondary,2060,0,0,26,mar,454,1,88,3,0,0,3
1393,60,retired,married,secondary,1853,0,0,10,feb,234,1,183,1,1,1,2
1403,60,retired,married,secondary,11,0,0,29,jun,265,1,586,2,0,1,6
1443,60,retired,married,primary,1906,0,0,2,jun,79,1,60,2,0,0,6
1445,60,retired,married,primary,174,1,1,2,feb,157,2,252,1,0,0,2
1457,60,retired,married,primary,0,1,0,17,apr,68,3,343,1,0,0,4
1465,60,retired,divorced,unknown,-49,1,0,29,jan,188,1,261,2,0,0,1
1466,60,retired,divorced,tertiary,979,1,0,15,jul,346,1,181,4,1,1,7
1467,60,retired,divorced,tertiary,979,1,0,15,jan,295,3,347,1,0,1,1
1470,60,retired,divorced,tertiary,439,0,1,25,may,464,1,321,1,0,1,5
1471,60,retired,divorced,tertiary,4,1,0,26,may,400,3,358,2,0,0,5
1472,60,retired,divorced,tertiary,4,1,0,2,dec,415,1,190,5,0,1,12
1473,60,retired,divorced,tertiary,381,1,0,17,apr,208,2,344,4,0,0,4
1477,60,retired,divorced,tertiary,2,0,0,2,mar,228,4,390,2,0,1,3
1481,60,retired,divorced,tertiary,-134,0,0,12,may,243,1,271,4,0,0,5
1485,60,retired,divorced,secondary,514,0,0,16,mar,263,1,124,9,0,1,3
1486,60,retired,divorced,secondary,514,0,0,15,oct,187,2,213,10,1,1,10
1499,60,retired,divorced,secondary,1,0,0,19,feb,302,1,184,1,1,1,2
1532,60,management,married,tertiary,553,1,0,2,feb,343,1,210,3,1,0,2
1534,60,management,married,tertiary,5041,0,0,4,may,8,7,181,1,1,0,5
1535,60,management,married,tertiary,474,0,0,31,aug,415,5,186,3,0,1,8
1542,60,management,married,tertiary,3401,0,0,30,oct,294,1,270,1,0,1,10
1543,60,management,married,tertiary,3401,0,0,2,feb,121,1,95,2,1,0,2
1548,60,management,married,tertiary,315,0,0,1,sep,840,1,183,3,1,1,9
1550,60,management,married,tertiary,261,1,1,1,jun,128,1,192,1,0,0,6
1555,60,management,married,tertiary,1574,0,0,26,may,189,2,349,1,0,0,5
1564,60,management,married,secondary,544,0,0,12,jun,95,7,357,2,0,1,6
1570,60,management,married,secondary,0,0,0,22,feb,230,2,126,6,0,0,2
1571,60,management,married,secondary,0,0,0,19,oct,1745,3,62,3,0,0,10
1573,60,management,married,secondary,0,0,0,20,may,321,4,87,8,0,0,5
1575,60,management,married,primary,8334,0,0,18,jun,143,1,49,7,0,0,6
1580,60,management,married,primary,252,1,1,13,apr,123,2,147,3,0,0,4
1594,60,management,divorced,secondary,0,1,0,13,may,65,4,350,6,0,0,5
1612,60,housemaid,married,secondary,0,0,0,4,aug,153,1,1,7,1,0,8
1613,60,housemaid,married,secondary,0,0,0,3,aug,676,2,181,5,0,1,8
1622,60,housemaid,married,primary,211,0,0,26,feb,480,2,189,1,0,0,2
1625,60,housemaid,married,primary,182,0,0,9,aug,182,2,95,11,0,0,8
1626,60,housemaid,married,primary,182,0,0,6,may,141,1,10,10,0,0,5
1627,60,housemaid,married,primary,182,0,0,27,oct,83,2,76,3,0,0,10
1628,60,housemaid,married,primary,182,0,0,26,apr,166,5,181,5,0,0,4
1639,60,housemaid,divorced,secondary,2063,0,0,27,may,95,1,99,2,0,0,5
1640,60,housemaid,divorced,secondary,2063,0,0,21,aug,54,5,86,3,0,0,8
1682,60,blue-collar,married,secondary,1407,1,0,14,may,112,1,370,1,0,0,5
1694,60,blue-collar,married,primary,6271,1,0,6,may,210,2,254,5,0,0,5
1697,60,blue-collar,married,primary,5,0,0,4,may,494,1,95,2,1,1,5
1699,60,blue-collar,married,primary,5,0,0,29,jan,533,1,92,1,1,1,1
1703,60,blue-collar,married,primary,38,1,0,15,may,109,11,373,1,0,0,5
1712,60,blue-collar,married,primary,1723,0,0,4,may,160,4,83,3,0,0,5
1716,60,blue-collar,married,primary,14,1,1,15,may,781,4,178,3,0,0,5
1731,60,admin.,single,secondary,473,0,0,5,feb,175,2,8,1,0,0,2
1734,60,admin.,married,unknown,478,0,0,19,jul,173,2,311,8,0,1,7
1744,60,admin.,married,secondary,4348,1,0,1,oct,131,2,98,12,0,0,10
1747,60,admin.,married,secondary,3735,0,0,22,sep,183,1,184,11,1,1,9
1748,60,admin.,married,secondary,3735,0,0,22,mar,248,1,90,10,1,1,3
1749,60,admin.,married,secondary,3735,0,0,22,dec,190,1,188,9,1,1,12
1753,60,admin.,married,secondary,2552,0,1,30,jan,255,2,2,4,0,0,1
1756,60,admin.,married,secondary,1914,1,0,20,apr,65,1,287,3,0,0,4
1761,60,admin.,married,secondary,12980,0,0,3,sep,177,2,182,1,1,0,9
1763,60,admin.,married,secondary,106,0,0,24,feb,137,1,187,4,1,1,2
1764,60,admin.,married,secondary,106,0,0,21,aug,216,3,91,1,1,1,8
1767,60,admin.,married,secondary,-396,1,0,11,may,443,1,350,1,0,0,5
1774,60,admin.,divorced,secondary,663,0,1,30,jan,385,3,197,1,0,0,1
1775,60,admin.,divorced,secondary,4519,0,0,4,may,136,1,91,1,0,0,5
1778,60,admin.,divorced,secondary,174,1,0,15,may,241,1,364,1,0,0,5
1781,60,admin.,divorced,secondary,12039,0,0,12,oct,261,1,187,1,1,1,10
1783,60,admin.,divorced,secondary,-41,1,1,6,feb,1658,1,262,1,0,1,2
1788,59,unknown,married,unknown,1500,0,0,4,aug,248,1,182,1,0,0,8
1789,59,unknown,married,unknown,1500,0,0,16,nov,280,1,104,2,0,0,11
1802,59,unemployed,married,secondary,957,0,0,8,mar,301,1,89,2,1,1,3
1805,59,unemployed,married,secondary,4497,1,0,4,feb,213,1,251,1,0,0,2
1808,59,unemployed,married,secondary,1625,0,0,4,aug,198,1,180,2,1,1,8
1810,59,unemployed,married,secondary,1047,0,0,21,aug,438,1,184,3,1,1,8
1812,59,unemployed,married,secondary,0,0,0,13,oct,78,1,216,1,0,0,10
1818,59,unemployed,divorced,secondary,7469,0,0,22,feb,287,1,130,1,0,0,2
1823,59,unemployed,divorced,secondary,2026,0,0,14,aug,185,3,73,1,0,0,8
1828,59,technician,married,tertiary,883,0,0,18,sep,1551,1,31,3,0,0,9
1834,59,technician,married,secondary,7766,1,0,25,feb,1422,1,461,1,0,1,2
1847,59,technician,married,secondary,259,0,0,15,jun,415,1,89,1,1,1,6
1850,59,technician,married,secondary,2308,0,0,30,apr,815,1,87,1,0,1,4
1852,59,technician,married,secondary,201,0,0,5,feb,52,1,8,7,0,0,2
1853,59,technician,married,secondary,1866,0,0,3,feb,288,2,215,1,0,0,2
1855,59,technician,married,secondary,116,0,0,12,aug,398,4,422,3,0,1,8
1856,59,technician,married,secondary,116,0,0,11,feb,268,1,183,7,1,1,2
1859,59,technician,married,secondary,1,0,0,15,apr,159,2,378,3,0,1,4
1860,59,technician,married,secondary,1,0,0,14,oct,585,1,182,5,1,1,10
1867,59,technician,married,primary,4198,0,0,14,jan,309,1,91,10,1,1,1
1873,59,technician,divorced,secondary,797,1,0,18,nov,319,2,165,2,0,0,11
1892,59,services,married,secondary,0,1,0,11,may,437,2,361,5,0,0,5
1900,59,services,married,primary,1562,1,0,6,apr,471,2,270,1,0,0,4
1903,59,services,divorced,secondary,1,1,0,28,jan,602,1,253,5,0,1,1
1908,59,self-employed,married,tertiary,6237,1,0,8,may,63,1,169,2,0,0,5
1912,59,self-employed,married,tertiary,2013,0,0,19,feb,222,4,94,2,1,1,2
1915,59,self-employed,married,tertiary,185,0,0,22,jun,177,5,138,1,0,0,6
1925,59,self-employed,married,primary,671,1,0,15,may,57,2,332,3,0,0,5
1943,59,retired,married,unknown,1116,0,0,7,aug,149,2,99,1,0,0,8
1949,59,retired,married,tertiary,941,0,1,4,feb,231,1,210,1,0,0,2
1960,59,retired,married,tertiary,148,1,1,8,may,685,2,366,1,0,1,5
1961,59,retired,married,tertiary,1425,0,0,26,oct,151,2,77,3,0,0,10
1962,59,retired,married,tertiary,1425,0,0,10,aug,489,2,102,1,1,0,8
1999,59,retired,married,secondary,32948,0,0,19,nov,243,1,174,2,0,0,11
2014,59,retired,married,secondary,2291,0,1,19,nov,190,1,128,3,0,0,11
2016,59,retired,married,secondary,2126,0,0,18,mar,359,1,343,1,0,0,3
2031,59,retired,married,secondary,1341,0,0,27,aug,154,2,97,1,0,0,8
2040,59,retired,married,secondary,1035,1,1,1,apr,126,2,239,1,0,0,4
2047,59,retired,married,secondary,0,0,0,20,nov,363,2,100,6,0,0,11
2056,59,retired,married,primary,866,0,1,2,feb,88,1,208,1,0,0,2
2058,59,retired,married,primary,741,0,0,19,nov,194,2,152,2,0,0,11
2073,59,retired,married,primary,4007,0,0,28,may,581,3,63,6,0,0,5
2074,59,retired,married,primary,4007,0,0,26,mar,157,2,116,4,0,0,3
2075,59,retired,married,primary,3648,0,0,23,oct,257,2,126,3,1,1,10
2088,59,retired,married,primary,2074,0,0,21,dec,467,1,186,2,1,1,12
2127,59,retired,divorced,tertiary,3444,0,0,10,aug,252,1,185,2,1,1,8
2137,59,retired,divorced,secondary,514,1,0,17,nov,573,1,188,1,0,0,11
2138,59,retired,divorced,secondary,514,0,0,4,may,673,6,90,1,1,1,5
2156,59,retired,divorced,primary,606,0,0,12,oct,54,1,526,2,0,0,10
2157,59,retired,divorced,primary,47,1,0,18,may,110,3,374,1,0,0,5
2165,59,retired,divorced,primary,1194,1,0,15,jun,132,4,389,2,0,0,6
2178,59,management,single,secondary,671,1,1,29,jan,219,2,259,5,0,0,1
2190,59,management,married,tertiary,7049,0,0,21,nov,530,1,163,2,0,1,11
2195,59,management,married,tertiary,5397,0,0,23,sep,244,1,92,3,1,1,9
2200,59,management,married,tertiary,4606,0,0,1,sep,194,2,189,2,0,0,9
2201,59,management,married,tertiary,4152,1,0,1,oct,67,6,141,13,0,0,10
2209,59,management,married,tertiary,3342,0,0,18,mar,467,2,188,6,0,1,3
2213,59,management,married,tertiary,315,0,0,2,mar,591,1,176,2,0,1,3
2215,59,management,married,tertiary,287,1,0,20,apr,818,2,242,8,0,0,4
2217,59,management,married,tertiary,2764,0,0,24,dec,237,1,206,2,0,0,12
2218,59,management,married,tertiary,2764,0,0,18,feb,459,1,56,3,0,0,2
2222,59,management,married,tertiary,2365,0,1,29,jan,36,1,188,4,0,0,1
2226,59,management,married,tertiary,2239,0,0,20,aug,377,6,90,1,1,1,8
2228,59,management,married,tertiary,2143,1,0,28,jan,59,1,268,1,0,0,1
2235,59,management,married,tertiary,1857,0,0,29,jan,386,1,168,4,0,0,1
2237,59,management,married,tertiary,1831,0,0,26,may,245,2,98,2,0,0,5
2238,59,management,married,tertiary,1831,0,0,17,feb,122,1,92,1,0,0,2
2244,59,management,married,tertiary,138,1,1,16,nov,162,2,187,5,0,0,11
2245,59,management,married,tertiary,138,1,1,13,may,106,1,280,4,0,0,5
2250,59,management,married,tertiary,101,0,1,9,jun,29,1,686,2,0,0,6
2256,59,management,married,tertiary,0,0,0,17,nov,90,2,110,2,0,0,11
2258,59,management,married,secondary,771,0,0,13,may,125,2,370,3,0,0,5
2267,59,management,married,secondary,111,0,0,8,jul,312,2,381,3,0,0,7
2272,59,management,married,primary,8334,0,0,17,dec,141,4,182,2,0,0,12
2276,59,management,married,primary,2769,1,0,19,nov,104,1,131,2,0,0,11
2278,59,management,married,primary,252,1,1,17,nov,138,1,175,2,0,0,11
2282,59,management,married,primary,1727,0,0,25,may,500,4,358,2,0,1,5
2297,59,management,divorced,tertiary,3552,1,0,17,nov,690,1,123,7,0,0,11
2303,59,management,divorced,tertiary,258,1,0,20,apr,33,1,173,1,1,0,4
2326,59,housemaid,married,secondary,0,0,0,7,aug,107,2,63,1,0,0,8
2328,59,housemaid,married,secondary,0,0,0,3,feb,722,1,99,4,0,0,2
2329,59,housemaid,married,secondary,0,0,0,27,oct,376,1,81,3,0,0,10
2331,59,housemaid,married,primary,935,1,0,19,nov,103,3,166,2,0,0,11
2344,59,housemaid,married,primary,182,0,0,30,apr,92,1,86,1,0,0,4
2346,59,housemaid,married,primary,182,0,0,12,aug,90,1,104,2,0,0,8
2359,59,housemaid,divorced,tertiary,0,0,0,20,apr,379,1,332,2,0,0,4
2374,59,entrepreneur,married,tertiary,146,1,0,12,may,97,3,365,6,0,0,5
2377,59,entrepreneur,married,secondary,496,0,0,22,oct,738,3,183,1,1,1,10
2378,59,entrepreneur,married,secondary,2429,0,1,18,nov,79,2,182,7,0,0,11
2381,59,entrepreneur,married,primary,124,1,0,18,nov,531,3,134,7,0,0,11
2383,59,entrepreneur,married,primary,0,0,0,19,nov,207,2,153,1,0,0,11
2403,59,blue-collar,married,secondary,448,0,0,8,jun,198,1,651,7,0,0,6
2421,59,blue-collar,married,secondary,10054,0,0,21,nov,175,3,100,6,0,0,11
2430,59,blue-collar,married,primary,99,1,0,5,feb,43,1,261,3,0,0,2
2437,59,blue-collar,married,primary,699,0,0,28,jan,98,1,154,6,0,0,1
2444,59,blue-collar,married,primary,616,0,0,4,feb,253,3,215,2,0,0,2
2446,59,blue-collar,married,primary,5788,0,0,14,may,56,2,350,2,0,0,5
2466,59,blue-collar,married,primary,14,1,1,18,nov,319,2,182,1,0,0,11
2475,59,blue-collar,married,primary,-91,1,0,13,may,239,1,369,5,0,0,5
2507,59,admin.,married,secondary,92,1,0,12,may,139,2,350,1,0,0,5
2513,59,admin.,married,secondary,3735,0,0,18,mar,203,4,121,2,0,1,3
2514,59,admin.,married,secondary,3735,0,0,17,jun,243,3,91,6,1,1,6
2527,59,admin.,married,secondary,1575,1,0,12,may,301,3,263,11,1,0,5
2529,59,admin.,married,secondary,1455,1,0,28,jan,222,2,191,1,0,0,1
2530,59,admin.,married,secondary,145,1,0,12,may,556,2,287,13,1,1,5
2539,59,admin.,married,primary,879,1,0,30,jan,126,5,259,7,0,0,1
2565,58,unknown,divorced,secondary,3111,1,0,17,nov,111,1,188,2,0,0,11
2574,58,unemployed,married,secondary,687,1,0,7,aug,221,1,99,2,1,1,8
2579,58,unemployed,married,secondary,3867,1,0,11,may,159,1,364,2,0,0,5
2601,58,technician,married,unknown,1617,1,0,5,feb,109,4,274,2,0,0,2
2604,58,technician,married,tertiary,883,0,0,18,aug,543,1,78,2,0,0,8
2614,58,technician,married,secondary,950,1,0,8,may,49,1,303,1,0,0,5
2620,58,technician,married,secondary,7554,0,0,9,feb,167,1,469,1,1,0,2
2625,58,technician,married,secondary,629,1,0,3,feb,193,3,265,2,0,0,2
2627,58,technician,married,secondary,589,1,0,10,feb,511,3,183,6,1,1,2
2629,58,technician,married,secondary,5618,1,0,20,nov,361,2,189,1,0,0,11
2634,58,technician,married,secondary,3399,0,0,30,nov,1628,2,188,8,1,1,11
2635,58,technician,married,secondary,3399,0,0,26,may,1078,1,97,7,0,1,5
2645,58,technician,married,secondary,1,0,0,2,apr,333,1,64,2,0,0,4
2646,58,technician,married,secondary,0,1,0,5,feb,1823,1,205,1,0,0,2
2650,58,technician,married,primary,4198,0,0,15,oct,441,5,246,5,0,1,10
2665,58,services,single,secondary,1430,1,0,20,apr,861,6,321,5,0,0,4
2678,58,services,married,secondary,2745,1,0,7,may,161,1,324,2,0,0,5
2682,58,services,married,secondary,1301,1,0,11,may,261,1,286,2,0,0,5
2688,58,services,married,secondary,-37,0,1,6,feb,150,2,205,6,0,0,2
2691,58,services,married,primary,443,0,0,6,feb,41,2,204,1,0,0,2
2695,58,services,divorced,secondary,739,1,0,20,apr,304,7,335,5,0,0,4
2696,58,services,divorced,secondary,462,0,0,13,nov,495,1,93,1,1,1,11
2704,58,self-employed,married,tertiary,8014,1,0,19,nov,697,2,184,3,0,0,11
2720,58,self-employed,married,secondary,0,1,0,3,feb,702,3,264,9,0,0,2
2723,58,self-employed,married,primary,1013,1,0,11,aug,206,1,461,1,0,1,8
