,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,subscription_binary,month_num
287,40,blue-collar,single,secondary,no,436,yes,no,5,may,3.85,3,-1,0,unknown,no,0,5
288,47,technician,married,tertiary,no,831,yes,no,5,may,5.27,3,-1,0,unknown,no,0,5
289,41,blue-collar,married,secondary,no,290,yes,no,5,may,4.0,2,-1,0,unknown,no,0,5
290,48,blue-collar,married,secondary,no,1,no,no,5,may,11.15,3,-1,0,unknown,no,0,5
291,30,blue-collar,single,secondary,no,-457,yes,no,5,may,2.38,2,-1,0,unknown,no,0,5
292,58,management,single,tertiary,no,1387,yes,no,5,may,2.9,5,-1,0,unknown,no,0,5
293,49,blue-collar,married,secondary,no,30,yes,no,5,may,2.25,4,-1,0,unknown,no,0,5
294,42,admin.,single,secondary,no,1022,yes,no,5,may,2.43,2,-1,0,unknown,no,0,5
295,53,technician,married,secondary,no,56,yes,yes,5,may,2.53,2,-1,0,unknown,no,0,5
296,51,admin.,single,secondary,yes,-2,no,no,5,may,6.7,3,-1,0,unknown,no,0,5
297,32,services,single,secondary,no,121,yes,no,5,may,3.55,2,-1,0,unknown,no,0,5
298,41,blue-collar,single,secondary,no,842,yes,no,5,may,2.4,3,-1,0,unknown,no,0,5
299,43,management,divorced,secondary,no,693,yes,no,5,may,2.07,3,-1,0,unknown,no,0,5
300,40,blue-collar,divorced,secondary,no,-333,yes,no,5,may,3.05,2,-1,0,unknown,no,0,5
301,50,blue-collar,married,primary,no,1533,yes,no,5,may,5.42,2,-1,0,unknown,no,0,5
302,34,management,married,tertiary,no,46,yes,no,5,may,0.65,4,-1,0,unknown,no,0,5
303,45,technician,married,secondary,no,44,yes,no,5,may,1.58,4,-1,0,unknown,no,0,5
304,39,blue-collar,married,primary,no,-100,yes,no,5,may,11.33,2,-1,0,unknown,no,0,5
305,44,services,married,tertiary,no,510,yes,no,5,may,7.02,4,-1,0,unknown,no,0,5
306,55,management,married,tertiary,no,685,yes,no,5,may,2.9,3,-1,0,unknown,no,0,5
307,46,management,single,tertiary,no,187,yes,no,5,may,1.88,2,-1,0,unknown,no,0,5
308,45,blue-collar,married,secondary,no,66,yes,no,5,may,13.47,2,-1,0,unknown,no,0,5
309,34,admin.,married,secondary,no,560,yes,no,5,may,3.3,3,-1,0,unknown,no,0,5
310,36,blue-collar,married,secondary,no,0,yes,no,5,may,3.25,2,-1,0,unknown,no,0,5
311,31,admin.,single,secondary,no,12,yes,no,5,may,3.47,2,-1,0,unknown,no,0,5
312,44,blue-collar,single,secondary,no,34,yes,no,5,may,6.73,4,-1,0,unknown,no,0,5
313,33,entrepreneur,single,tertiary,no,1068,yes,no,5,may,6.6,2,-1,0,unknown,no,0,5
314,40,blue-collar,married,secondary,no,211,yes,no,5,may,3.6,4,-1,0,unknown,no,0,5
315,46,admin.,single,tertiary,no,377,yes,no,5,may,1.63,2,-1,0,unknown,no,0,5
316,48,management,married,tertiary,no,263,yes,no,5,may,5.83,2,-1,0,unknown,no,0,5
317,42,services,married,secondary,no,1263,yes,no,6,may,1.9,2,-1,0,unknown,no,0,5
318,27,services,married,secondary,no,8,yes,no,6,may,1.47,3,-1,0,unknown,no,0,5
319,48,admin.,married,secondary,no,126,yes,yes,6,may,6.32,2,-1,0,unknown,no,0,5
320,59,admin.,married,secondary,no,230,yes,no,6,may,3.17,3,-1,0,unknown,no,0,5
321,46,technician,married,tertiary,no,841,yes,no,6,may,2.63,1,-1,0,unknown,no,0,5
322,38,admin.,divorced,secondary,no,308,yes,no,6,may,1.7,1,-1,0,unknown,no,0,5
323,43,management,divorced,tertiary,no,1,yes,no,6,may,5.1,1,-1,0,unknown,no,0,5
324,38,admin.,divorced,tertiary,no,86,yes,no,6,may,3.63,1,-1,0,unknown,no,0,5
325,23,student,single,secondary,no,157,yes,no,6,may,0.9,1,-1,0,unknown,no,0,5
326,34,services,married,secondary,no,22,yes,no,6,may,5.73,1,-1,0,unknown,no,0,5
327,38,admin.,married,secondary,no,46,yes,yes,6,may,3.25,1,-1,0,unknown,no,0,5
328,37,blue-collar,married,secondary,no,1293,no,no,6,may,10.87,1,-1,0,unknown,no,0,5
329,25,admin.,single,secondary,no,122,yes,no,6,may,4.77,1,-1,0,unknown,no,0,5
330,49,blue-collar,single,secondary,no,143,yes,no,6,may,1.38,1,-1,0,unknown,no,0,5
331,38,admin.,single,secondary,no,393,no,no,6,may,3.07,2,-1,0,unknown,no,0,5
332,43,blue-collar,married,primary,no,98,yes,no,6,may,3.92,1,-1,0,unknown,no,0,5
333,33,management,married,tertiary,no,0,yes,no,6,may,4.83,1,-1,0,unknown,no,0,5
334,55,blue-collar,married,secondary,no,224,yes,no,6,may,3.87,1,-1,0,unknown,no,0,5
335,38,blue-collar,married,secondary,no,757,yes,no,6,may,2.22,1,-1,0,unknown,no,0,5
336,49,services,married,secondary,no,245,yes,yes,6,may,5.3,1,-1,0,unknown,no,0,5
337,40,management,married,secondary,no,8486,no,no,6,may,4.33,3,-1,0,unknown,no,0,5
338,38,blue-collar,married,secondary,no,20,yes,no,6,may,6.7,1,-1,0,unknown,no,0,5
339,58,services,married,secondary,no,1667,yes,yes,6,may,1.42,1,-1,0,unknown,no,0,5
340,32,unemployed,married,secondary,no,10,yes,no,6,may,8.35,4,-1,0,unknown,no,0,5
341,56,management,married,tertiary,no,830,yes,yes,6,may,20.02,1,-1,0,unknown,yes,1,5
342,60,retired,divorced,secondary,no,545,yes,no,6,may,17.17,1,-1,0,unknown,yes,1,5
343,37,technician,married,tertiary,no,8730,yes,no,6,may,2.48,1,-1,0,unknown,no,0,5
344,46,technician,divorced,tertiary,no,477,yes,no,6,may,1.9,1,-1,0,unknown,no,0,5
345,27,admin.,married,secondary,no,4,yes,no,6,may,4.05,1,-1,0,unknown,no,0,5
346,43,blue-collar,married,secondary,no,1205,yes,no,6,may,12.82,2,-1,0,unknown,no,0,5
347,32,technician,single,secondary,no,0,yes,yes,6,may,2.25,3,-1,0,unknown,no,0,5
348,40,admin.,single,secondary,no,263,yes,no,6,may,3.85,1,-1,0,unknown,no,0,5
349,38,admin.,married,secondary,no,1,no,no,6,may,1.27,1,-1,0,unknown,no,0,5
350,34,blue-collar,married,secondary,no,283,no,yes,6,may,3.32,1,-1,0,unknown,no,0,5
351,47,blue-collar,married,primary,no,206,yes,no,6,may,2.53,1,-1,0,unknown,no,0,5
352,42,housemaid,married,primary,no,17,yes,no,6,may,2.07,1,-1,0,unknown,no,0,5
353,48,technician,married,secondary,no,141,yes,yes,6,may,7.07,1,-1,0,unknown,no,0,5
354,29,self-employed,single,tertiary,no,16,yes,no,6,may,0.72,1,-1,0,unknown,no,0,5
355,50,services,married,secondary,no,206,yes,no,6,may,2.57,1,-1,0,unknown,no,0,5
356,50,management,married,tertiary,no,0,no,no,6,may,5.43,1,-1,0,unknown,no,0,5
357,58,retired,married,tertiary,no,0,no,no,6,may,6.55,1,-1,0,unknown,no,0,5
358,46,blue-collar,divorced,primary,no,1927,yes,no,6,may,4.02,3,-1,0,unknown,no,0,5
359,38,technician,married,secondary,no,284,yes,no,6,may,8.05,1,-1,0,unknown,no,0,5
360,46,blue-collar,married,secondary,no,1660,yes,no,6,may,4.32,1,-1,0,unknown,no,0,5
361,32,services,single,secondary,no,406,yes,no,6,may,3.78,1,-1,0,unknown,no,0,5
362,51,blue-collar,married,primary,no,230,yes,no,6,may,11.22,1,-1,0,unknown,no,0,5
363,39,admin.,single,secondary,no,-25,yes,no,6,may,9.6,1,-1,0,unknown,no,0,5
364,48,admin.,married,secondary,no,182,yes,no,6,may,3.0,2,-1,0,unknown,no,0,5
365,36,entrepreneur,married,tertiary,no,1169,yes,no,6,may,2.8,2,-1,0,unknown,no,0,5
366,34,admin.,divorced,secondary,no,67,yes,no,6,may,1.5,1,-1,0,unknown,no,0,5
367,40,technician,married,secondary,no,77,no,no,6,may,8.42,1,-1,0,unknown,no,0,5
368,43,unemployed,married,secondary,no,0,yes,no,6,may,4.08,1,-1,0,unknown,no,0,5
369,52,blue-collar,divorced,primary,no,55,yes,yes,6,may,3.1,1,-1,0,unknown,no,0,5
370,33,technician,married,secondary,yes,72,yes,no,6,may,10.38,1,-1,0,unknown,no,0,5
371,49,management,single,tertiary,no,163,yes,no,6,may,8.27,3,-1,0,unknown,no,0,5
372,32,management,single,tertiary,no,151,yes,no,6,may,1.97,1,-1,0,unknown,no,0,5
373,39,admin.,single,secondary,no,113,yes,no,6,may,5.7,1,-1,0,unknown,no,0,5
374,40,blue-collar,married,secondary,no,0,yes,no,6,may,3.75,1,-1,0,unknown,no,0,5
375,38,technician,single,tertiary,no,9,yes,no,6,may,3.08,3,-1,0,unknown,no,0,5
376,43,management,married,secondary,no,375,yes,no,6,may,3.27,2,-1,0,unknown,no,0,5
377,39,services,married,secondary,no,1142,yes,no,6,may,4.6,1,-1,0,unknown,no,0,5
378,54,blue-collar,married,primary,no,2102,yes,no,6,may,1.27,1,-1,0,unknown,no,0,5
379,38,technician,single,tertiary,no,4325,yes,no,6,may,1.45,1,-1,0,unknown,no,0,5
380,40,blue-collar,married,secondary,no,217,yes,no,6,may,3.25,1,-1,0,unknown,no,0,5
381,55,admin.,married,secondary,no,131,yes,no,6,may,12.4,1,-1,0,unknown,no,0,5
382,42,management,married,tertiary,no,1680,yes,no,6,may,12.75,1,-1,0,unknown,no,0,5
383,39,blue-collar,married,secondary,no,0,yes,no,6,may,4.37,1,-1,0,unknown,no,0,5
384,40,blue-collar,married,primary,no,46,yes,no,6,may,1.98,1,-1,0,unknown,no,0,5
385,32,blue-collar,married,secondary,no,320,yes,no,6,may,3.3,2,-1,0,unknown,no,0,5
386,55,admin.,married,secondary,no,183,yes,no,6,may,2.5,1,-1,0,unknown,no,0,5
387,45,blue-collar,married,secondary,no,39,no,no,6,may,4.02,1,-1,0,unknown,no,0,5
388,35,management,single,tertiary,no,560,yes,no,6,may,3.02,1,-1,0,unknown,no,0,5
389,58,technician,divorced,secondary,no,469,no,no,6,may,3.27,1,-1,0,unknown,no,0,5
390,35,admin.,married,secondary,no,530,yes,no,6,may,2.48,1,-1,0,unknown,no,0,5
391,49,services,married,primary,no,61,yes,no,6,may,4.1,1,-1,0,unknown,no,0,5
392,34,technician,single,tertiary,no,242,yes,no,6,may,1.87,1,-1,0,unknown,no,0,5
393,36,blue-collar,married,secondary,no,139,yes,no,6,may,5.15,2,-1,0,unknown,no,0,5
394,24,self-employed,single,secondary,no,0,yes,no,6,may,4.63,1,-1,0,unknown,no,0,5
395,34,technician,married,secondary,no,367,yes,no,6,may,2.33,1,-1,0,unknown,no,0,5
396,51,admin.,divorced,secondary,no,228,yes,no,6,may,2.27,1,-1,0,unknown,no,0,5
397,32,services,single,secondary,no,310,yes,no,6,may,2.4,1,-1,0,unknown,no,0,5
398,50,technician,married,secondary,no,797,yes,no,6,may,5.9,1,-1,0,unknown,no,0,5
399,40,services,married,secondary,no,71,no,no,6,may,1.32,1,-1,0,unknown,no,0,5
400,37,management,married,tertiary,no,231,yes,yes,6,may,7.52,2,-1,0,unknown,no,0,5
401,34,blue-collar,married,secondary,no,270,yes,yes,6,may,2.65,1,-1,0,unknown,no,0,5
402,44,blue-collar,married,secondary,no,274,yes,yes,6,may,6.82,1,-1,0,unknown,no,0,5
403,40,admin.,single,secondary,no,-109,yes,yes,6,may,2.83,1,-1,0,unknown,no,0,5
404,37,technician,married,secondary,no,1,yes,no,6,may,10.13,1,-1,0,unknown,yes,1,5
405,33,blue-collar,single,secondary,yes,-60,no,no,6,may,4.05,1,-1,0,unknown,no,0,5
406,35,blue-collar,married,secondary,no,89,yes,no,6,may,2.42,2,-1,0,unknown,no,0,5
407,58,blue-collar,divorced,secondary,no,-11,no,no,6,may,1.87,1,-1,0,unknown,no,0,5
408,39,blue-collar,married,primary,no,0,yes,no,6,may,4.37,2,-1,0,unknown,no,0,5
409,43,blue-collar,married,secondary,no,-509,yes,no,6,may,2.07,1,-1,0,unknown,no,0,5
410,39,unemployed,married,primary,no,408,yes,no,6,may,0.88,1,-1,0,unknown,no,0,5
411,36,services,single,primary,no,58,yes,no,6,may,2.23,1,-1,0,unknown,no,0,5
412,57,retired,single,secondary,no,1640,no,yes,6,may,3.4,4,-1,0,unknown,no,0,5
413,36,admin.,single,secondary,no,20,yes,no,6,may,3.1,1,-1,0,unknown,no,0,5
414,50,blue-collar,married,primary,no,71,yes,no,6,may,11.3,1,-1,0,unknown,no,0,5
415,55,blue-collar,married,secondary,no,52,yes,no,6,may,3.03,1,-1,0,unknown,no,0,5
416,44,self-employed,married,tertiary,no,292,yes,no,6,may,2.7,1,-1,0,unknown,no,0,5
417,44,services,divorced,secondary,no,424,yes,no,6,may,0.45,1,-1,0,unknown,no,0,5
418,39,housemaid,single,primary,no,109,yes,no,6,may,11.65,3,-1,0,unknown,no,0,5
419,39,blue-collar,married,secondary,no,983,yes,no,6,may,1.62,1,-1,0,unknown,no,0,5
420,34,admin.,married,secondary,no,869,no,no,6,may,27.95,1,-1,0,unknown,yes,1,5
421,40,blue-collar,married,primary,no,668,yes,no,6,may,4.72,2,-1,0,unknown,no,0,5
422,50,management,married,tertiary,no,964,yes,no,6,may,5.38,1,-1,0,unknown,no,0,5
423,31,management,single,secondary,no,301,yes,no,6,may,1.37,1,-1,0,unknown,no,0,5
424,37,admin.,single,secondary,no,140,yes,no,6,may,5.17,1,-1,0,unknown,no,0,5
425,39,management,single,secondary,no,1877,yes,no,6,may,3.08,1,-1,0,unknown,no,0,5
426,51,blue-collar,married,primary,no,1127,yes,no,6,may,0.78,1,-1,0,unknown,no,0,5
427,41,technician,married,secondary,no,871,yes,no,6,may,2.42,1,-1,0,unknown,no,0,5
428,41,technician,married,secondary,no,767,yes,yes,6,may,3.4,1,-1,0,unknown,no,0,5
429,43,blue-collar,married,secondary,no,0,no,no,6,may,3.12,1,-1,0,unknown,no,0,5
430,30,services,single,secondary,no,209,yes,no,6,may,0.5,2,-1,0,unknown,no,0,5
431,54,management,divorced,primary,no,0,no,no,6,may,7.87,1,-1,0,unknown,no,0,5
432,43,blue-collar,divorced,secondary,no,110,yes,yes,6,may,7.47,1,-1,0,unknown,no,0,5
433,59,management,divorced,tertiary,no,-76,yes,yes,6,may,4.4,1,-1,0,unknown,no,0,5
434,40,blue-collar,married,primary,no,-66,yes,no,6,may,4.8,1,-1,0,unknown,no,0,5
435,32,technician,married,secondary,no,0,yes,no,6,may,2.93,2,-1,0,unknown,no,0,5
436,29,blue-collar,married,secondary,no,1,yes,no,6,may,3.58,1,-1,0,unknown,no,0,5
437,36,blue-collar,married,secondary,no,0,yes,no,6,may,5.62,1,-1,0,unknown,no,0,5
438,55,unemployed,married,tertiary,no,5345,no,no,6,may,4.63,1,-1,0,unknown,no,0,5
439,30,blue-collar,divorced,secondary,no,-209,yes,no,6,may,3.13,2,-1,0,unknown,no,0,5
440,39,admin.,single,secondary,no,0,yes,no,6,may,2.9,2,-1,0,unknown,no,0,5
441,39,blue-collar,divorced,secondary,no,42,yes,no,6,may,3.77,2,-1,0,unknown,no,0,5
442,50,blue-collar,divorced,secondary,no,41,yes,no,6,may,3.17,1,-1,0,unknown,no,0,5
443,44,blue-collar,married,secondary,no,-99,yes,no,6,may,1.85,2,-1,0,unknown,no,0,5
444,37,technician,single,secondary,no,17,yes,no,6,may,2.73,1,-1,0,unknown,no,0,5
445,46,admin.,married,primary,no,276,yes,yes,6,may,2.62,2,-1,0,unknown,no,0,5
446,37,management,single,tertiary,no,230,yes,yes,6,may,6.23,1,-1,0,unknown,no,0,5
447,29,blue-collar,married,secondary,no,9,yes,no,6,may,5.82,1,-1,0,unknown,no,0,5
448,41,blue-collar,married,secondary,no,946,yes,no,6,may,5.42,1,-1,0,unknown,no,0,5
449,45,blue-collar,married,primary,no,1297,yes,no,6,may,3.88,2,-1,0,unknown,no,0,5
450,57,retired,divorced,secondary,no,-331,yes,no,6,may,8.85,1,-1,0,unknown,no,0,5
451,48,blue-collar,single,secondary,no,44,yes,no,6,may,2.55,1,-1,0,unknown,no,0,5
452,60,retired,married,secondary,yes,15,no,no,6,may,1.33,1,-1,0,unknown,no,0,5
453,26,admin.,single,secondary,no,712,yes,no,6,may,3.87,1,-1,0,unknown,no,0,5
454,58,retired,married,secondary,no,5435,yes,no,6,may,1.97,1,-1,0,unknown,no,0,5
455,34,admin.,married,secondary,no,507,yes,no,6,may,3.17,1,-1,0,unknown,no,0,5
456,55,unemployed,divorced,secondary,no,387,yes,no,6,may,15.3,1,-1,0,unknown,yes,1,5
457,41,blue-collar,married,primary,no,0,yes,yes,6,may,3.97,1,-1,0,unknown,no,0,5
458,50,management,divorced,secondary,no,1716,yes,no,6,may,1.37,1,-1,0,unknown,no,0,5
459,49,entrepreneur,married,secondary,no,167,yes,yes,6,may,3.3,3,-1,0,unknown,no,0,5
460,44,blue-collar,married,primary,no,148,yes,no,6,may,3.52,1,-1,0,unknown,no,0,5
461,31,technician,married,secondary,no,17,yes,yes,6,may,2.0,1,-1,0,unknown,no,0,5
462,34,blue-collar,single,tertiary,no,1011,yes,no,6,may,2.27,1,-1,0,unknown,no,0,5
463,42,management,married,tertiary,no,744,no,no,6,may,2.62,1,-1,0,unknown,no,0,5
464,52,admin.,married,secondary,no,484,yes,no,6,may,2.13,1,-1,0,unknown,no,0,5
465,29,management,single,tertiary,no,0,yes,no,6,may,3.52,1,-1,0,unknown,no,0,5
466,53,retired,married,primary,no,136,yes,no,6,may,4.45,2,-1,0,unknown,no,0,5
467,43,blue-collar,married,secondary,no,1335,yes,no,6,may,6.18,2,-1,0,unknown,no,0,5
468,38,management,married,secondary,no,517,yes,no,6,may,4.8,2,-1,0,unknown,no,0,5
469,46,management,married,tertiary,no,459,yes,no,6,may,3.68,1,-1,0,unknown,no,0,5
470,30,admin.,divorced,secondary,no,83,yes,yes,6,may,5.17,1,-1,0,unknown,no,0,5
471,44,blue-collar,married,primary,no,213,no,no,6,may,2.63,1,-1,0,unknown,no,0,5
472,31,housemaid,married,primary,no,203,yes,no,6,may,10.07,3,-1,0,unknown,no,0,5
473,42,services,single,secondary,no,518,yes,no,6,may,3.3,1,-1,0,unknown,no,0,5
474,40,management,single,tertiary,no,3877,yes,no,6,may,2.42,1,-1,0,unknown,no,0,5
475,52,admin.,married,secondary,no,1236,yes,no,6,may,4.12,1,-1,0,unknown,no,0,5
476,45,blue-collar,divorced,secondary,no,756,yes,no,6,may,2.98,2,-1,0,unknown,no,0,5
477,48,blue-collar,married,secondary,no,157,yes,no,6,may,1.22,1,-1,0,unknown,no,0,5
478,45,blue-collar,married,primary,no,-66,yes,no,6,may,4.38,2,-1,0,unknown,no,0,5
479,34,blue-collar,married,primary,no,-144,yes,no,6,may,1.32,2,-1,0,unknown,no,0,5
480,46,blue-collar,married,secondary,no,71,yes,no,6,may,6.93,1,-1,0,unknown,no,0,5
481,49,services,divorced,secondary,no,505,yes,no,6,may,2.7,1,-1,0,unknown,no,0,5
482,50,technician,married,primary,no,249,yes,no,6,may,2.15,1,-1,0,unknown,no,0,5
483,34,admin.,single,secondary,no,0,yes,no,6,may,2.5,1,-1,0,unknown,no,0,5
484,40,unemployed,single,secondary,no,11,yes,no,6,may,0.72,1,-1,0,unknown,no,0,5
485,36,admin.,married,secondary,no,639,yes,no,6,may,3.18,1,-1,0,unknown,no,0,5
486,45,blue-collar,married,secondary,no,82,yes,no,6,may,4.17,1,-1,0,unknown,no,0,5
487,36,self-employed,married,tertiary,no,107,yes,no,6,may,2.43,1,-1,0,unknown,no,0,5
488,56,services,married,secondary,no,473,yes,no,6,may,6.93,1,-1,0,unknown,no,0,5
489,42,services,divorced,secondary,no,372,yes,yes,6,may,2.02,2,-1,0,unknown,no,0,5
490,30,admin.,married,secondary,no,46,yes,no,6,may,1.9,2,-1,0,unknown,no,0,5
491,30,student,single,tertiary,no,34,yes,no,6,may,4.82,1,-1,0,unknown,no,0,5
492,33,blue-collar,married,secondary,no,-10,yes,no,6,may,2.05,1,-1,0,unknown,no,0,5
493,36,admin.,married,secondary,no,-106,yes,no,6,may,2.17,2,-1,0,unknown,no,0,5
494,39,services,divorced,primary,no,471,yes,no,6,may,2.68,2,-1,0,unknown,no,0,5
495,56,admin.,divorced,secondary,no,778,yes,no,6,may,2.48,2,-1,0,unknown,no,0,5
496,42,technician,married,secondary,no,315,yes,no,6,may,4.32,2,-1,0,unknown,no,0,5
497,52,blue-collar,married,secondary,no,3165,no,no,6,may,0.43,1,-1,0,unknown,no,0,5
498,36,admin.,divorced,secondary,no,131,yes,no,6,may,2.55,1,-1,0,unknown,no,0,5
499,35,entrepreneur,married,secondary,yes,204,yes,no,6,may,7.07,2,-1,0,unknown,no,0,5
500,47,technician,married,secondary,no,83,yes,no,6,may,2.98,2,-1,0,unknown,no,0,5
501,59,services,divorced,secondary,no,0,yes,yes,6,may,1.62,1,-1,0,unknown,no,0,5
502,57,blue-collar,married,primary,no,5431,yes,yes,6,may,6.38,1,-1,0,unknown,no,0,5
503,46,unemployed,married,secondary,no,-125,yes,no,6,may,0.38,1,-1,0,unknown,no,0,5
504,34,blue-collar,married,secondary,no,0,no,no,6,may,3.25,1,-1,0,unknown,no,0,5
505,28,services,single,secondary,no,5090,yes,no,6,may,21.62,3,-1,0,unknown,yes,1,5
506,56,blue-collar,married,secondary,no,1602,yes,no,6,may,7.12,1,-1,0,unknown,no,0,5
507,41,blue-collar,single,primary,yes,-137,yes,yes,6,may,3.15,1,-1,0,unknown,no,0,5
508,54,services,married,secondary,no,193,no,no,6,may,2.98,1,-1,0,unknown,no,0,5
509,61,retired,married,secondary,no,195,yes,yes,6,may,2.98,1,-1,0,unknown,no,0,5
510,53,entrepreneur,married,secondary,no,288,no,no,6,may,1.15,1,-1,0,unknown,no,0,5
511,47,technician,married,secondary,no,19,yes,no,6,may,1.75,2,-1,0,unknown,no,0,5
512,53,blue-collar,married,primary,no,25,yes,no,6,may,4.43,3,-1,0,unknown,no,0,5
513,46,services,married,secondary,no,216,yes,no,6,may,8.73,2,-1,0,unknown,no,0,5
514,39,blue-collar,divorced,primary,no,190,yes,yes,6,may,1.6,2,-1,0,unknown,no,0,5
515,56,technician,divorced,secondary,no,99,yes,no,6,may,2.58,2,-1,0,unknown,no,0,5
516,55,services,divorced,primary,no,2298,yes,no,6,may,2.7,2,-1,0,unknown,no,0,5
517,44,management,married,tertiary,no,17,yes,no,6,may,5.87,2,-1,0,unknown,no,0,5
518,37,technician,married,primary,no,0,yes,no,6,may,1.27,4,-1,0,unknown,no,0,5
519,35,blue-collar,married,primary,no,0,yes,no,6,may,2.57,2,-1,0,unknown,no,0,5
520,55,blue-collar,married,secondary,no,840,yes,no,6,may,5.17,2,-1,0,unknown,no,0,5
521,37,services,married,secondary,no,358,yes,no,6,may,6.5,3,-1,0,unknown,no,0,5
522,30,technician,single,secondary,no,0,yes,no,6,may,6.15,1,-1,0,unknown,no,0,5
523,37,blue-collar,married,primary,no,-325,yes,yes,6,may,1.87,2,-1,0,unknown,no,0,5
524,36,technician,single,secondary,no,-15,yes,no,6,may,5.68,3,-1,0,unknown,no,0,5
525,38,technician,married,secondary,no,581,yes,no,6,may,1.32,1,-1,0,unknown,no,0,5
526,41,admin.,divorced,primary,no,4070,yes,no,6,may,2.33,2,-1,0,unknown,no,0,5
527,48,retired,married,secondary,no,74,no,yes,6,may,5.25,1,-1,0,unknown,no,0,5
528,55,services,divorced,secondary,no,141,yes,no,6,may,4.37,2,-1,0,unknown,no,0,5
529,28,services,divorced,secondary,no,89,no,no,6,may,2.9,2,-1,0,unknown,no,0,5
530,54,services,married,secondary,yes,0,yes,no,6,may,2.3,3,-1,0,unknown,no,0,5
531,30,blue-collar,married,secondary,no,450,no,no,6,may,8.77,2,-1,0,unknown,no,0,5
532,48,technician,married,tertiary,no,310,no,no,6,may,2.25,1,-1,0,unknown,no,0,5
533,31,self-employed,married,secondary,no,0,yes,no,6,may,0.6,5,-1,0,unknown,no,0,5
534,38,blue-collar,married,secondary,no,384,yes,no,6,may,31.77,3,-1,0,unknown,no,0,5
535,37,blue-collar,married,secondary,no,395,yes,no,6,may,3.65,2,-1,0,unknown,no,0,5
536,56,blue-collar,married,primary,no,5,yes,yes,6,may,6.78,2,-1,0,unknown,no,0,5
537,51,blue-collar,married,secondary,no,50,yes,yes,6,may,2.02,1,-1,0,unknown,no,0,5
538,39,blue-collar,married,secondary,no,285,yes,yes,6,may,3.48,1,-1,0,unknown,no,0,5
539,51,blue-collar,married,primary,no,653,yes,yes,6,may,3.47,1,-1,0,unknown,no,0,5
540,43,self-employed,married,secondary,no,918,yes,no,6,may,3.22,1,-1,0,unknown,no,0,5
541,32,services,married,secondary,no,243,yes,yes,6,may,2.4,1,-1,0,unknown,no,0,5
542,29,technician,single,tertiary,no,405,yes,no,6,may,1.08,1,-1,0,unknown,no,0,5
543,48,management,divorced,tertiary,no,1328,yes,no,6,may,5.65,1,-1,0,unknown,no,0,5
544,55,services,married,primary,no,255,yes,no,6,may,4.75,1,-1,0,unknown,no,0,5
545,53,blue-collar,married,secondary,no,3397,yes,no,6,may,3.85,1,-1,0,unknown,no,0,5
546,39,management,married,tertiary,no,2877,yes,no,6,may,4.63,1,-1,0,unknown,no,0,5
547,31,blue-collar,single,tertiary,no,60,yes,yes,6,may,6.48,1,-1,0,unknown,no,0,5
548,39,blue-collar,married,primary,no,2226,yes,no,6,may,2.63,1,-1,0,unknown,no,0,5
549,40,blue-collar,married,primary,no,2880,yes,no,6,may,2.42,2,-1,0,unknown,no,0,5
550,48,technician,married,secondary,no,147,no,no,6,may,2.37,3,-1,0,unknown,no,0,5
551,33,technician,divorced,secondary,no,7,yes,yes,6,may,1.45,1,-1,0,unknown,no,0,5
552,40,technician,married,secondary,no,109,yes,no,6,may,2.45,2,-1,0,unknown,no,0,5
