,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
558,69,services,married,unknown,23592,0,0,3,jul,837,3,-1,0,2,0,7
560,69,retired,married,unknown,647,0,0,27,mar,199,1,-1,0,2,0,3
562,69,retired,married,unknown,426,0,0,9,dec,395,1,-1,0,2,1,12
566,69,retired,married,tertiary,473,0,0,20,apr,333,1,-1,0,2,0,4
567,69,retired,married,secondary,745,0,0,9,sep,595,1,-1,0,2,0,9
568,69,retired,married,secondary,3588,1,0,10,dec,429,1,-1,0,2,1,12
569,69,retired,married,secondary,2473,0,0,8,jul,967,3,-1,0,2,1,7
570,69,retired,married,secondary,21446,0,0,15,apr,358,2,-1,0,2,0,4
571,69,retired,married,secondary,148,0,0,4,sep,101,1,-1,0,2,0,9
574,69,retired,married,secondary,0,0,0,25,aug,412,2,-1,0,2,1,8
575,69,retired,married,secondary,0,0,0,16,oct,1580,2,-1,0,2,0,10
576,69,retired,married,primary,579,0,0,14,aug,230,1,-1,0,2,0,8
577,69,retired,married,primary,324,0,0,4,feb,136,4,-1,0,2,1,2
579,69,retired,married,primary,279,0,0,12,aug,26,1,-1,0,2,0,8
580,69,retired,married,primary,2713,0,0,3,feb,32,1,-1,0,2,0,2
582,69,retired,married,primary,2346,0,0,11,feb,354,2,-1,0,2,1,2
583,69,retired,married,primary,154,0,0,13,jul,144,4,-1,0,2,0,7
584,69,retired,divorced,tertiary,247,0,0,22,apr,138,2,-1,0,2,1,4
585,69,retired,divorced,secondary,6850,0,0,3,sep,2055,1,-1,0,2,0,9
589,69,retired,divorced,secondary,344,0,0,4,dec,55,2,-1,0,2,0,12
590,69,retired,divorced,secondary,1806,0,0,1,jul,148,2,-1,0,2,0,7
591,69,retired,divorced,primary,482,0,0,2,jul,260,2,-1,0,2,1,7
592,69,management,married,tertiary,840,0,0,5,feb,128,3,-1,0,2,1,2
593,69,management,married,secondary,4,0,0,23,oct,114,4,-1,0,2,0,10
594,69,housemaid,single,unknown,2493,0,0,13,aug,368,1,-1,0,2,0,8
595,69,housemaid,married,primary,1080,0,0,22,apr,164,2,-1,0,2,0,4
597,69,admin.,married,secondary,813,0,0,28,sep,237,2,-1,0,2,0,9
598,68,unknown,married,unknown,4092,0,0,11,aug,329,1,-1,0,2,0,8
599,68,retired,single,unknown,518,0,0,17,mar,74,1,-1,0,2,0,3
602,68,retired,single,primary,363,0,0,28,jan,193,1,-1,0,2,0,1
603,68,retired,married,unknown,3701,0,0,8,jun,149,1,-1,0,2,0,6
606,68,retired,married,tertiary,2820,0,0,28,aug,109,2,-1,0,2,0,8
610,68,retired,married,secondary,445,0,0,18,feb,475,1,-1,0,2,1,2
611,68,retired,married,secondary,3588,0,0,3,apr,119,1,-1,0,2,0,4
612,68,retired,married,secondary,2469,1,0,15,jul,552,2,-1,0,2,1,7
613,68,retired,married,secondary,20723,1,0,28,apr,318,2,-1,0,2,0,4
614,68,retired,married,secondary,19317,1,0,4,aug,249,1,-1,0,2,1,8
616,68,retired,married,secondary,1316,0,0,4,mar,92,5,-1,0,2,0,3
620,68,retired,married,secondary,0,0,0,22,jun,586,1,-1,0,2,1,6
621,68,retired,married,primary,7945,0,0,28,oct,210,1,-1,0,2,0,10
623,68,retired,married,primary,451,0,0,5,mar,373,1,-1,0,2,1,3
624,68,retired,married,primary,2398,0,0,8,oct,352,1,-1,0,2,0,10
626,68,retired,married,primary,1759,0,0,8,apr,185,1,-1,0,2,0,4
627,68,retired,married,primary,0,0,0,15,jan,814,1,-1,0,2,0,1
628,68,retired,divorced,secondary,4189,0,0,14,jul,897,2,-1,0,2,1,7
629,68,retired,divorced,primary,695,0,0,9,apr,233,1,-1,0,2,1,4
630,68,retired,divorced,primary,476,0,0,28,jun,363,1,-1,0,2,1,6
631,68,retired,divorced,primary,250,0,0,3,feb,360,1,-1,0,2,1,2
634,67,unknown,married,tertiary,7687,0,0,30,oct,70,3,-1,0,2,0,10
636,67,self-employed,married,tertiary,1979,0,0,10,sep,105,2,-1,0,2,0,9
637,67,retired,single,tertiary,3377,0,0,23,apr,77,2,-1,0,2,0,4
638,67,retired,single,tertiary,2144,0,0,21,apr,847,2,-1,0,2,1,4
639,67,retired,single,primary,491,0,0,6,feb,110,1,-1,0,2,0,2
640,67,retired,married,unknown,714,0,0,9,sep,372,1,-1,0,2,0,9
641,67,retired,married,unknown,696,0,0,4,may,77,2,-1,0,2,0,5
643,67,retired,married,unknown,6320,0,0,19,aug,578,2,-1,0,2,0,8
646,67,retired,married,tertiary,701,0,0,6,aug,254,2,-1,0,2,1,8
647,67,retired,married,tertiary,3810,0,0,21,oct,1206,1,-1,0,2,0,10
648,67,retired,married,tertiary,2841,0,0,2,feb,62,1,-1,0,2,0,2
649,67,retired,married,tertiary,2812,0,0,6,aug,190,1,-1,0,2,0,8
651,67,retired,married,tertiary,1341,0,0,13,feb,706,1,-1,0,2,1,2
654,67,retired,married,secondary,1443,0,0,8,apr,245,1,-1,0,2,1,4
656,67,retired,married,secondary,1146,0,0,13,aug,187,2,-1,0,2,0,8
658,67,retired,married,primary,8465,0,0,26,feb,234,1,-1,0,2,0,2
659,67,retired,married,primary,708,0,0,11,sep,96,2,-1,0,2,0,9
660,67,retired,married,primary,585,0,0,17,aug,109,1,-1,0,2,0,8
662,67,retired,married,primary,4416,0,0,29,sep,245,3,-1,0,2,1,9
663,67,retired,married,primary,4066,0,0,2,apr,104,6,-1,0,2,0,4
664,67,retired,married,primary,258,0,0,17,dec,221,1,-1,0,2,0,12
666,67,retired,married,primary,2301,0,0,16,apr,124,1,-1,0,2,0,4
667,67,retired,married,primary,2,0,0,28,oct,1118,1,-1,0,2,0,10
669,67,retired,married,primary,1430,0,0,12,oct,88,3,-1,0,2,0,10
672,67,retired,divorced,tertiary,443,0,0,18,aug,441,1,-1,0,2,1,8
675,67,retired,divorced,secondary,704,0,0,3,nov,537,1,-1,0,2,1,11
676,67,retired,divorced,primary,2027,0,0,15,mar,161,2,-1,0,2,1,3
677,67,retired,divorced,primary,1746,0,0,5,aug,134,1,-1,0,2,0,8
678,67,management,married,unknown,65,0,0,4,aug,320,1,-1,0,2,0,8
679,67,management,married,tertiary,694,0,0,7,jul,250,1,-1,0,2,0,7
680,67,management,married,tertiary,405,0,0,7,aug,345,2,-1,0,2,1,8
682,67,management,married,secondary,3240,0,0,20,may,129,1,-1,0,2,0,5
683,67,management,married,secondary,1287,0,0,2,feb,511,1,-1,0,2,0,2
684,67,management,divorced,tertiary,361,0,0,13,oct,411,2,-1,0,2,1,10
685,67,housemaid,divorced,secondary,5275,0,0,13,aug,222,4,-1,0,2,1,8
686,67,blue-collar,married,secondary,16353,0,0,27,oct,223,2,-1,0,2,0,10
687,67,admin.,married,primary,1093,0,0,8,jul,64,3,-1,0,2,0,7
688,66,unknown,divorced,unknown,1993,1,0,6,jul,117,4,-1,0,2,0,7
689,66,unemployed,single,primary,1323,0,0,10,feb,207,11,-1,0,2,0,2
690,66,technician,married,secondary,0,0,0,6,feb,751,1,-1,0,2,1,2
691,66,self-employed,married,tertiary,147,0,0,12,jan,411,1,-1,0,2,1,1
692,66,retired,single,tertiary,0,0,0,12,oct,79,2,-1,0,2,0,10
695,66,retired,married,tertiary,908,0,0,28,jan,156,2,-1,0,2,0,1
696,66,retired,married,tertiary,525,0,0,16,apr,287,1,-1,0,2,0,4
697,66,retired,married,tertiary,3,0,0,6,aug,550,1,-1,0,2,1,8
698,66,retired,married,tertiary,2820,0,0,5,mar,115,2,-1,0,2,0,3
699,66,retired,married,tertiary,2262,0,0,22,apr,155,1,-1,0,2,0,4
702,66,retired,married,tertiary,0,0,0,5,aug,177,1,-1,0,2,0,8
703,66,retired,married,secondary,995,0,0,27,feb,131,2,-1,0,2,1,2
704,66,retired,married,secondary,780,0,0,12,feb,388,4,-1,0,2,0,2
705,66,retired,married,secondary,4785,0,0,13,aug,72,3,-1,0,2,0,8
706,66,retired,married,secondary,3473,0,0,14,apr,441,2,-1,0,2,0,4
711,66,retired,married,secondary,2048,0,0,27,aug,212,1,-1,0,2,1,8
712,66,retired,married,secondary,203,0,0,7,jul,376,1,-1,0,2,1,7
714,66,retired,married,secondary,154,0,0,15,jan,66,2,-1,0,2,0,1
716,66,retired,married,secondary,0,0,0,8,oct,189,1,-1,0,2,0,10
717,66,retired,married,primary,8,0,0,22,oct,56,2,-1,0,2,0,10
719,66,retired,married,primary,747,0,0,27,oct,515,1,-1,0,2,0,10
720,66,retired,married,primary,711,0,0,20,apr,137,5,-1,0,2,0,4
721,66,retired,married,primary,388,0,0,17,sep,152,2,-1,0,2,0,9
723,66,retired,married,primary,2883,0,0,23,apr,158,1,-1,0,2,1,4
725,66,retired,married,primary,206,0,0,9,feb,479,1,-1,0,2,1,2
726,66,retired,married,primary,1943,0,0,24,aug,401,1,-1,0,2,0,8
727,66,retired,married,primary,12767,0,0,4,aug,117,2,-1,0,2,0,8
729,66,retired,divorced,unknown,53,0,0,12,jul,562,4,-1,0,2,1,7
730,66,management,single,tertiary,6483,0,0,13,aug,275,1,-1,0,2,0,8
735,66,management,married,tertiary,2169,0,0,7,jul,282,1,-1,0,2,0,7
736,66,management,married,tertiary,1048,1,0,23,jun,971,2,-1,0,2,0,6
738,66,housemaid,married,secondary,1929,0,0,2,feb,169,1,-1,0,2,0,2
740,66,housemaid,married,primary,40,0,0,14,oct,290,2,-1,0,2,1,10
741,66,housemaid,married,primary,1230,0,0,17,dec,726,3,-1,0,2,1,12
743,66,housemaid,divorced,primary,3701,0,0,3,mar,834,1,-1,0,2,1,3
744,66,housemaid,divorced,primary,204,0,0,13,aug,213,1,-1,0,2,0,8
745,66,entrepreneur,married,primary,0,0,0,12,aug,701,1,-1,0,2,0,8
746,66,blue-collar,married,primary,2552,0,0,22,apr,186,4,-1,0,2,0,4
747,66,admin.,single,secondary,10177,0,0,5,may,272,4,-1,0,2,0,5
748,66,admin.,married,secondary,5464,0,0,7,aug,131,1,-1,0,2,0,8
749,66,admin.,married,secondary,4041,0,0,14,jun,713,2,-1,0,2,1,6
750,66,admin.,divorced,secondary,220,0,0,28,aug,283,1,-1,0,2,0,8
751,65,unknown,married,unknown,4717,0,0,6,aug,256,1,-1,0,2,1,8
752,65,unknown,married,unknown,300,0,0,12,jan,105,1,-1,0,2,0,1
753,65,unemployed,married,tertiary,0,0,0,10,aug,465,1,-1,0,2,0,8
754,65,unemployed,married,secondary,3195,0,0,2,mar,904,1,-1,0,2,1,3
756,65,technician,married,secondary,2303,0,0,1,sep,95,2,-1,0,2,0,9
757,65,retired,married,unknown,820,0,0,7,jul,432,1,-1,0,2,0,7
759,65,retired,married,tertiary,2416,0,0,17,feb,221,2,-1,0,2,1,2
760,65,retired,married,tertiary,1973,0,0,21,apr,396,3,-1,0,2,1,4
762,65,retired,married,tertiary,1948,0,0,2,feb,102,2,-1,0,2,0,2
764,65,retired,married,tertiary,162,0,0,2,feb,141,2,-1,0,2,0,2
765,65,retired,married,tertiary,1153,0,0,3,feb,224,1,-1,0,2,0,2
767,65,retired,married,secondary,3812,0,0,18,aug,363,1,-1,0,2,0,8
768,65,retired,married,secondary,3409,0,0,15,feb,92,2,-1,0,2,0,2
769,65,retired,married,secondary,23421,0,0,2,feb,432,1,-1,0,2,0,2
770,65,retired,married,secondary,2326,0,1,21,aug,276,1,-1,0,2,1,8
771,65,retired,married,secondary,20806,0,0,8,apr,523,2,-1,0,2,1,4
772,65,retired,married,secondary,2,0,0,14,apr,450,1,-1,0,2,1,4
773,65,retired,married,secondary,1624,0,0,27,oct,189,2,-1,0,2,0,10
780,65,retired,married,primary,3713,0,0,7,apr,43,3,-1,0,2,0,4
781,65,retired,married,primary,3629,0,0,27,apr,148,1,-1,0,2,1,4
782,65,retired,married,primary,343,0,0,5,feb,159,2,-1,0,2,0,2
783,65,retired,married,primary,308,0,0,1,sep,400,1,-1,0,2,1,9
784,65,retired,married,primary,276,0,0,22,apr,229,1,-1,0,2,1,4
786,65,retired,married,primary,2173,0,0,14,apr,72,1,-1,0,2,0,4
787,65,retired,married,primary,1992,0,0,2,nov,459,1,-1,0,2,0,11
788,65,retired,married,primary,1760,0,0,18,aug,855,4,-1,0,2,1,8
789,65,retired,married,primary,1343,0,0,2,feb,468,2,-1,0,2,0,2
790,65,retired,married,primary,1004,0,0,28,oct,371,1,-1,0,2,1,10
791,65,retired,divorced,unknown,300,0,0,2,aug,245,2,-1,0,2,0,8
792,65,retired,divorced,tertiary,0,0,0,28,aug,248,1,-1,0,2,0,8
793,65,retired,divorced,secondary,828,0,0,13,jul,305,1,-1,0,2,1,7
794,65,retired,divorced,secondary,744,0,0,5,jul,182,1,-1,0,2,0,7
799,65,management,married,secondary,587,0,0,15,apr,223,2,-1,0,2,1,4
800,65,management,married,secondary,5251,0,0,14,apr,226,5,-1,0,2,0,4
801,65,management,divorced,tertiary,90,1,0,22,apr,416,1,-1,0,2,1,4
802,65,management,divorced,tertiary,2756,0,0,23,sep,1353,2,-1,0,2,0,9
803,65,housemaid,married,primary,715,0,0,11,mar,323,1,-1,0,2,1,3
804,65,housemaid,married,primary,2179,1,0,4,sep,112,7,-1,0,2,0,9
808,65,admin.,married,secondary,952,0,0,2,jun,310,1,-1,0,2,1,6
809,65,admin.,married,secondary,11240,1,0,28,oct,149,1,-1,0,2,0,10
810,64,unknown,married,unknown,2799,0,0,9,sep,378,4,-1,0,2,0,9
811,64,unknown,married,unknown,2280,0,0,7,sep,289,1,-1,0,2,0,9
812,64,unemployed,divorced,secondary,588,0,0,8,mar,409,1,-1,0,2,1,3
813,64,technician,married,tertiary,826,0,0,22,apr,101,1,-1,0,2,0,4
814,64,technician,married,tertiary,1319,0,0,12,mar,56,2,-1,0,2,0,3
815,64,technician,married,secondary,1473,1,0,13,feb,121,2,-1,0,2,0,2
817,64,retired,married,unknown,679,0,0,16,nov,167,1,-1,0,2,1,11
818,64,retired,married,unknown,34,0,0,26,aug,244,2,-1,0,2,1,8
819,64,retired,married,unknown,2923,0,0,12,mar,120,1,-1,0,2,0,3
820,64,retired,married,tertiary,846,0,0,14,aug,107,3,-1,0,2,0,8
822,64,retired,married,tertiary,380,0,0,25,aug,479,1,-1,0,2,1,8
823,64,retired,married,tertiary,2139,0,0,14,oct,632,2,-1,0,2,0,10
826,64,retired,married,tertiary,1644,0,0,7,sep,569,4,-1,0,2,1,9
828,64,retired,married,tertiary,14170,0,0,24,aug,62,2,-1,0,2,0,8
829,64,retired,married,secondary,5966,1,0,22,jun,983,1,-1,0,2,1,6
832,64,retired,married,secondary,571,1,0,20,apr,1422,2,-1,0,2,1,4
834,64,retired,married,secondary,4787,0,0,28,oct,501,1,-1,0,2,1,10
836,64,retired,married,secondary,466,1,0,18,oct,526,1,-1,0,2,1,10
837,64,retired,married,secondary,4083,0,0,18,aug,117,1,-1,0,2,0,8
838,64,retired,married,secondary,3189,0,0,15,jun,208,1,-1,0,2,1,6
840,64,retired,married,secondary,2031,0,0,13,nov,202,5,-1,0,2,0,11
843,64,retired,married,secondary,1574,0,0,29,jul,301,3,-1,0,2,1,7
844,64,retired,married,secondary,1370,0,0,12,aug,174,1,-1,0,2,0,8
845,64,retired,married,secondary,1220,0,0,7,dec,138,1,-1,0,2,0,12
847,64,retired,married,secondary,1176,0,0,3,feb,104,1,-1,0,2,0,2
848,64,retired,married,primary,5871,0,0,3,nov,195,1,-1,0,2,0,11
849,64,retired,married,primary,493,0,0,17,apr,108,1,-1,0,2,0,4
852,64,retired,married,primary,440,0,0,6,feb,495,1,-1,0,2,1,2
854,64,retired,married,primary,43,0,0,10,dec,232,1,-1,0,2,1,12
856,64,retired,married,primary,2140,0,0,12,oct,181,2,-1,0,2,0,10
857,64,retired,married,primary,1977,0,0,24,feb,160,2,-1,0,2,0,2
859,64,retired,divorced,tertiary,890,0,0,3,jul,531,3,-1,0,2,0,7
860,64,retired,divorced,tertiary,17875,0,0,25,aug,173,1,-1,0,2,0,8
861,64,retired,divorced,secondary,630,0,0,21,aug,97,1,-1,0,2,0,8
864,64,retired,divorced,primary,315,0,0,17,feb,154,1,-1,0,2,1,2
869,64,management,married,tertiary,679,0,0,22,apr,135,3,-1,0,2,0,4
870,64,management,married,tertiary,6251,0,0,5,feb,125,7,-1,0,2,0,2
872,64,management,married,tertiary,4688,0,0,21,oct,200,1,-1,0,2,1,10
873,64,management,married,tertiary,3951,0,0,29,oct,164,1,-1,0,2,1,10
875,64,management,married,secondary,1646,0,0,12,aug,68,3,-1,0,2,0,8
876,64,management,married,primary,0,1,0,16,feb,65,1,-1,0,2,0,2
877,64,housemaid,married,unknown,2645,0,0,3,feb,219,2,-1,0,2,1,2
879,64,housemaid,married,primary,768,0,0,14,jan,371,1,-1,0,2,1,1
880,64,housemaid,married,primary,67,0,0,25,aug,153,1,-1,0,2,0,8
882,64,entrepreneur,married,tertiary,2331,0,0,9,nov,201,1,-1,0,2,1,11
883,64,blue-collar,married,primary,1904,0,0,12,aug,67,2,-1,0,2,0,8
884,63,unknown,married,secondary,556,0,0,9,jul,122,4,-1,0,2,0,7
887,63,unemployed,married,primary,0,0,0,30,nov,337,3,-1,0,2,0,11
890,63,technician,married,secondary,896,1,0,14,aug,276,2,-1,0,2,1,8
891,63,self-employed,married,tertiary,661,0,0,2,mar,56,2,-1,0,2,0,3
892,63,self-employed,married,tertiary,-39,0,0,1,apr,387,2,-1,0,2,1,4
893,63,retired,single,tertiary,791,0,0,21,oct,212,2,-1,0,2,1,10
894,63,retired,single,tertiary,70,0,0,27,jul,82,2,-1,0,2,0,7
895,63,retired,married,unknown,538,0,0,11,aug,373,2,-1,0,2,0,8
896,63,retired,married,unknown,2193,0,0,21,apr,1348,4,-1,0,2,1,4
898,63,retired,married,unknown,1849,0,0,1,sep,109,2,-1,0,2,0,9
899,63,retired,married,tertiary,937,0,0,28,oct,219,2,-1,0,2,0,10
900,63,retired,married,tertiary,8103,0,0,7,aug,258,1,-1,0,2,0,8
902,63,retired,married,tertiary,262,0,0,8,jul,335,1,-1,0,2,0,7
903,63,retired,married,tertiary,1795,0,0,7,sep,219,1,-1,0,2,1,9
904,63,retired,married,tertiary,133,1,0,13,feb,104,2,-1,0,2,0,2
905,63,retired,married,secondary,708,0,0,17,nov,168,2,-1,0,2,0,11
906,63,retired,married,secondary,588,0,0,19,oct,143,2,-1,0,2,0,10
907,63,retired,married,secondary,4752,0,0,2,sep,233,2,-1,0,2,1,9
908,63,retired,married,secondary,474,0,0,25,jan,423,1,-1,0,2,1,1
909,63,retired,married,secondary,415,1,0,7,oct,323,1,-1,0,2,0,10
910,63,retired,married,secondary,3579,0,0,11,nov,93,2,-1,0,2,0,11
911,63,retired,married,secondary,2896,0,0,4,mar,180,2,-1,0,2,1,3
913,63,retired,married,secondary,2747,0,0,23,jun,206,1,-1,0,2,0,6
915,63,retired,married,secondary,2734,0,0,7,apr,72,5,-1,0,2,0,4
916,63,retired,married,secondary,2716,0,0,25,jan,205,1,-1,0,2,0,1
917,63,retired,married,secondary,243,0,0,31,aug,114,1,-1,0,2,0,8
919,63,retired,married,secondary,2030,0,0,6,apr,61,6,-1,0,2,0,4
920,63,retired,married,secondary,18016,0,0,7,jul,371,1,-1,0,2,1,7
921,63,retired,married,secondary,1612,0,0,17,feb,233,2,-1,0,2,1,2
926,63,retired,married,secondary,0,0,0,7,oct,73,2,-1,0,2,0,10
927,63,retired,married,primary,8044,0,0,12,nov,702,1,-1,0,2,0,11
928,63,retired,married,primary,48,0,0,9,jun,251,1,-1,0,2,1,6
931,63,retired,married,primary,12067,0,0,20,oct,2187,1,-1,0,2,0,10
933,63,retired,married,primary,0,0,0,20,aug,110,2,-1,0,2,0,8
935,63,retired,divorced,secondary,859,0,0,13,feb,92,1,-1,0,2,0,2
936,63,retired,divorced,secondary,4833,0,0,14,aug,415,1,-1,0,2,0,8
937,63,retired,divorced,secondary,1490,0,0,8,jun,506,1,-1,0,2,1,6
938,63,retired,divorced,primary,1840,0,0,12,mar,71,3,-1,0,2,0,3
939,63,retired,divorced,primary,109,0,0,10,nov,406,2,-1,0,2,1,11
940,63,management,married,unknown,2352,0,0,4,may,475,7,-1,0,2,1,5
942,63,management,married,tertiary,5112,0,0,10,aug,255,3,-1,0,2,0,8
943,63,management,married,tertiary,3115,0,0,16,nov,432,5,-1,0,2,1,11
948,63,housemaid,married,primary,91,0,0,26,aug,128,3,-1,0,2,1,8
949,63,housemaid,married,primary,333,0,0,1,oct,321,1,-1,0,2,0,10
950,63,housemaid,married,primary,3173,0,0,8,jul,154,1,-1,0,2,0,7
951,63,entrepreneur,married,tertiary,2707,0,0,16,nov,57,4,-1,0,2,0,11
954,63,entrepreneur,married,primary,2287,0,0,1,sep,490,1,-1,0,2,0,9
955,63,blue-collar,married,secondary,641,0,0,27,may,417,2,-1,0,2,1,5
958,63,admin.,married,secondary,0,1,0,31,aug,253,5,-1,0,2,1,8
959,63,admin.,married,secondary,-40,0,0,22,apr,99,3,-1,0,2,0,4
960,63,admin.,divorced,secondary,4680,0,0,15,sep,953,2,-1,0,2,1,9
962,62,unknown,married,secondary,367,0,0,2,mar,139,5,-1,0,2,0,3
963,62,unemployed,married,secondary,780,0,0,28,aug,162,2,-1,0,2,1,8
964,62,unemployed,married,secondary,1625,0,0,23,apr,155,1,-1,0,2,0,4
968,62,technician,married,secondary,973,0,0,2,feb,326,1,-1,0,2,1,2
970,62,services,married,primary,276,0,0,14,oct,80,2,-1,0,2,0,10
971,62,self-employed,married,tertiary,4886,1,0,16,mar,44,1,-1,0,2,0,3
972,62,self-employed,married,tertiary,3685,0,0,3,feb,181,3,-1,0,2,0,2
975,62,self-employed,divorced,secondary,0,1,0,20,aug,158,1,-1,0,2,1,8
976,62,retired,married,unknown,800,0,0,17,feb,737,1,-1,0,2,1,2
977,62,retired,married,tertiary,4692,1,0,15,oct,73,1,-1,0,2,0,10
981,62,retired,married,tertiary,0,0,0,17,dec,188,2,-1,0,2,0,12
982,62,retired,married,secondary,816,0,0,1,sep,28,2,-1,0,2,0,9
986,62,retired,married,secondary,495,0,1,9,sep,494,2,-1,0,2,0,9
987,62,retired,married,secondary,4829,0,0,6,aug,116,1,-1,0,2,0,8
990,62,retired,married,secondary,3,0,0,4,aug,151,1,-1,0,2,0,8
991,62,retired,married,secondary,298,0,0,17,nov,709,2,-1,0,2,1,11
996,62,retired,married,secondary,1495,0,0,2,feb,265,1,-1,0,2,1,2
999,62,retired,married,secondary,1486,0,0,28,apr,56,2,-1,0,2,0,4
1000,62,retired,married,secondary,13,0,0,28,aug,36,1,-1,0,2,0,8
1001,62,retired,married,primary,383,0,0,10,sep,276,1,-1,0,2,0,9
1006,62,retired,married,primary,1084,0,0,14,apr,505,1,-1,0,2,1,4
1007,62,retired,married,primary,0,0,0,15,oct,280,1,-1,0,2,0,10
1008,62,retired,divorced,tertiary,0,0,0,13,nov,227,2,-1,0,2,1,11
1010,62,management,married,tertiary,7458,0,0,30,oct,212,2,-1,0,2,1,10
1011,62,management,married,tertiary,557,0,0,14,aug,185,1,-1,0,2,1,8
1012,62,management,married,tertiary,5008,0,0,4,jun,139,2,-1,0,2,0,6
1014,62,management,married,tertiary,2785,0,0,6,jul,270,3,-1,0,2,1,7
1015,62,management,married,tertiary,1859,0,0,6,aug,245,3,-1,0,2,1,8
1016,62,management,married,tertiary,1456,0,0,10,may,522,6,-1,0,2,0,5
1018,62,management,married,tertiary,10373,0,0,12,aug,344,3,-1,0,2,0,8
1020,62,management,married,tertiary,0,0,0,3,sep,299,1,-1,0,2,1,9
1021,62,management,married,tertiary,0,0,0,13,oct,78,3,-1,0,2,0,10
1023,62,management,married,secondary,4562,1,0,3,mar,168,1,-1,0,2,1,3
1025,62,management,divorced,tertiary,5943,0,0,17,feb,196,4,-1,0,2,1,2
1026,62,management,divorced,tertiary,1619,0,0,19,oct,534,1,-1,0,2,0,10
1027,62,housemaid,married,unknown,2021,0,0,26,feb,361,1,-1,0,2,1,2
1029,62,housemaid,married,tertiary,1528,0,0,14,apr,496,1,-1,0,2,1,4
1030,62,housemaid,married,secondary,565,0,0,4,sep,123,3,-1,0,2,0,9
1031,62,housemaid,married,secondary,2,0,0,3,nov,322,1,-1,0,2,1,11
1032,62,entrepreneur,married,secondary,3904,0,0,29,jan,403,2,-1,0,2,1,1
1035,62,blue-collar,married,secondary,180,0,0,15,apr,389,2,-1,0,2,1,4
1037,62,blue-collar,married,primary,1381,0,0,19,oct,1020,1,-1,0,2,0,10
1039,62,blue-collar,married,primary,115,0,0,29,apr,75,3,-1,0,2,0,4
1041,61,unknown,single,primary,50,0,0,21,jul,465,6,-1,0,2,0,7
1042,61,unknown,married,tertiary,50,0,0,19,jun,216,2,-1,0,2,0,6
1043,61,unemployed,married,primary,1,0,0,25,sep,85,1,-1,0,2,0,9
1044,61,technician,married,tertiary,1263,0,0,18,feb,176,4,-1,0,2,0,2
1045,61,technician,married,tertiary,0,0,0,3,apr,224,1,-1,0,2,0,4
1046,61,technician,married,secondary,50,1,0,22,jul,213,5,-1,0,2,0,7
1047,61,technician,married,secondary,1191,0,0,21,may,214,4,-1,0,2,1,5
1048,61,technician,married,primary,6384,0,0,16,oct,55,2,-1,0,2,0,10
1049,61,technician,married,primary,2282,0,0,25,nov,1092,1,-1,0,2,0,11
1050,61,technician,divorced,secondary,6481,0,0,19,oct,131,1,-1,0,2,1,10
1051,61,self-employed,married,tertiary,4162,0,0,10,nov,185,1,-1,0,2,0,11
1054,61,self-employed,divorced,tertiary,6610,0,0,24,feb,481,2,-1,0,2,1,2
1055,61,self-employed,divorced,tertiary,6,1,0,14,apr,133,2,-1,0,2,1,4
1058,61,self-employed,divorced,tertiary,52587,0,0,10,aug,290,1,-1,0,2,1,8
1060,61,retired,married,unknown,-492,0,1,4,jul,333,1,-1,0,2,0,7
1062,61,retired,married,tertiary,5267,0,0,11,feb,226,3,-1,0,2,1,2
1063,61,retired,married,tertiary,32685,0,0,2,mar,1447,2,-1,0,2,1,3
1068,61,retired,married,tertiary,1257,0,0,10,feb,503,1,-1,0,2,1,2
1074,61,retired,married,secondary,86,0,0,23,oct,149,1,-1,0,2,1,10
1075,61,retired,married,secondary,77,0,0,6,aug,455,4,-1,0,2,1,8
1076,61,retired,married,secondary,76,1,0,15,jul,195,7,-1,0,2,0,7
1077,61,retired,married,secondary,569,0,0,4,aug,219,1,-1,0,2,1,8
1081,61,retired,married,secondary,483,0,0,23,apr,164,1,-1,0,2,0,4
1082,61,retired,married,secondary,479,0,0,22,jul,464,5,-1,0,2,0,7
1083,61,retired,married,secondary,4248,1,0,14,may,71,1,-1,0,2,0,5
1084,61,retired,married,secondary,399,0,0,26,aug,81,1,-1,0,2,0,8
1085,61,retired,married,secondary,3340,0,0,30,jun,224,1,-1,0,2,0,6
1086,61,retired,married,secondary,313,0,1,3,jul,42,1,-1,0,2,0,7
1087,61,retired,married,secondary,3114,0,0,13,nov,381,1,-1,0,2,1,11
1088,61,retired,married,secondary,296,0,0,17,jun,18,1,-1,0,2,0,6
1089,61,retired,married,secondary,2917,0,0,6,oct,215,1,-1,0,2,1,10
1090,61,retired,married,secondary,286,0,0,7,oct,525,1,-1,0,2,0,10
1091,61,retired,married,secondary,2801,1,1,10,mar,239,1,-1,0,2,1,3
1092,61,retired,married,secondary,280,1,0,15,may,88,3,-1,0,2,0,5
1093,61,retired,married,secondary,243,0,0,20,apr,194,1,-1,0,2,1,4
1095,61,retired,married,secondary,195,1,1,6,may,179,1,-1,0,2,0,5
1097,61,retired,married,secondary,173,0,0,9,jun,182,2,-1,0,2,0,6
1098,61,retired,married,secondary,13164,0,0,1,jul,92,1,-1,0,2,0,7
